survey_id,shop_id,mobis_code,interaction_date,response_date,rating,verbatim,vendor_id,audience_type,customer_type,channel,case_type,case_level_1,case_level_2,case_level_3,source_system,is_mappable
226.868.260,668c00373a0e6e98440097b6,MOBIS504,2025-11-06,2025-11-08,5,,20912,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.868.273,668c0032160ea4433f009784,MOBIS495,2025-11-06,2025-11-08,5,,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.284,,MOBIS518,2025-11-06,2025-11-08,5,,21512,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.868.304,668c00353a0d1c82760097a6,MOBIS199,2025-11-06,2025-11-08,5,le service dans l'ensemble.,17475,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.868.314,,,2025-11-05,2025-11-08,5,,21434,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.868.362,,,2025-11-06,2025-11-08,5,,17369,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.868.371,,,2025-11-06,2025-11-08,4,,14333,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
226.868.407,,MOBIS517,2025-11-06,2025-11-08,5,fast and correct,21468,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.868.417,668c002d3a1f37593d00975c,MOBIS486,2025-11-06,2025-11-08,5,,18341,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.426,668c002f161139e41c009770,MOBIS502,2025-11-06,2025-11-08,5,,21411,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.448,,,2025-11-06,2025-11-08,5,,12507,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.868.450,,MOBIS528,2025-11-06,2025-11-08,5,,20963,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.868.453,,MOBIS524,2025-11-06,2025-11-08,5,,20948,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.868.454,668c002f16108cebc400976e,MOBIS473,2025-11-06,2025-11-08,5,,18090,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.510,,MOBIS534,2025-11-06,2025-11-08,5,,21313,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.868.537,668c00312367f184dc00977a,MOBIS348,2025-11-06,2025-11-08,5,,10964,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.868.569,668c003023673b2a0d009776,MOBIS351,2025-11-06,2025-11-08,5,,17565,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.868.573,668c0032236a76f08500978a,MOBIS439,2025-11-06,2025-11-08,5,,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.868.603,668c00353a1f63ae5200979e,MOBIS507,2025-11-06,2025-11-08,5,,20989,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.868.607,,MOBIS508,2025-11-06,2025-11-08,4,,21293,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.868.617,668c0032160ea4433f009784,MOBIS495,2025-11-06,2025-11-08,5,zeer vriendelijk verkoper,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.868.635,,MOBIS513,2025-11-06,2025-11-08,5,,18850,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.868.639,,,2025-11-06,2025-11-08,4,,13804,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.868.647,668c002f161105953e00976b,MOBIS501,2025-11-06,2025-11-08,5,,11370,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.868.650,,,2025-11-06,2025-11-08,5,,17298,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.868.680,,,2025-11-06,2025-11-08,5,"parce que le personnel a ete tellement attentione.c,est un ami qui m,avait conseille de venir chez vous et je confirme.on est pas un numero.merci",21200,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.868.707,668c00342369bf0ede00979a,MOBIS324,2025-11-06,2025-11-08,5,heel vriendelijk personeel daar,16666,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.784,,MOBIS529,2025-11-06,2025-11-08,5,,20981,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.868.787,668c003023673b2a0d009776,MOBIS351,2025-11-06,2025-11-08,5,,18629,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.868.818,668c002f2367e064f500976d,MOBIS484,2025-11-05,2025-11-08,5,,17063,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.868.898,668c00312369e254ca00977c,MOBIS487,2025-11-06,2025-11-08,5,,20962,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.942,6765461c5e2a75c344058337,MOBIS271,2025-11-06,2025-11-08,5,,18492,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.023,,MOBIS531,2025-11-06,2025-11-08,5,,20957,SUBSCRIPTION,SUBSCRIBERS,OSO,Contract Management,,,,Activation,False
226.869.061,,MOBIS525,2025-11-06,2025-11-08,5,,19437,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.083,668c002e23641fa926009764,MOBIS295,2025-11-06,2025-11-08,5,,14787,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.869.162,668c003023646613e5009774,MOBIS299,2025-11-06,2025-11-08,5,ik werd deskundig geholpen,12346,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.869.232,,MOBIS513,2025-11-06,2025-11-08,5,,18850,SUBSCRIPTION,FIRMS,OSO,Tariff Change,,,,Activation,False
226.869.263,668c0032160ea4433f009784,MOBIS495,2025-11-06,2025-11-08,5,goeie service en klant vriendelijk,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.285,668c002f161105953e00976b,MOBIS501,2025-11-06,2025-11-08,5,,17963,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.297,,MOBIS534,2025-11-06,2025-11-08,5,,20961,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.361,,MOBIS529,2025-11-05,2025-11-08,5,,20956,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.374,,MOBIS534,2025-11-06,2025-11-08,5,,21367,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.447,668c0032236a76f08500978a,MOBIS439,2025-11-06,2025-11-08,5,"de jongeman die ons verder geholpen heeft wist duidelijk waar hij over sprak, hij was heel vriendelijk en niets was hem te veel.",16947,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.869.449,668c0032236a92f788009786,MOBIS474,2025-11-06,2025-11-08,5,,21396,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.461,668c0034236a9853fa00979b,MOBIS471,2025-11-06,2025-11-08,5,,17568,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.869.462,668c002f2367efeb9c009768,MOBIS478,2025-11-06,2025-11-08,5,,19432,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.468,,,2025-11-06,2025-11-08,5,,16355,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.869.471,668c00363a0df6b7b50097af,MOBIS488,2025-11-06,2025-11-08,5,,16625,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.869.473,,,2025-11-06,2025-11-08,5,technician competent patient mais il near pas pu trouser de solution pour mon gsm samsung qui ne telephone plus et ne recoil plus de coup de fil,17135,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.869.478,,MOBIS519,2025-11-06,2025-11-08,5,,21613,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.869.555,668c0037236417d8e80097b8,MOBIS497,2025-11-06,2025-11-08,4,,17064,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.869.622,668c00333a1f9c337500978b,MOBIS421,2025-11-06,2025-11-08,5,,18215,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.869.642,668c00333a0e76cce300978c,MOBIS369,2025-11-06,2025-11-08,1,,15070,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.678,668c0030236796057e009771,MOBIS491,2025-11-06,2025-11-08,5,,21205,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.699,,,2025-11-06,2025-11-08,5,,17369,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
226.869.711,668c002f3a1f83e97e00976a,MOBIS455,2025-11-06,2025-11-08,5,,9934,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.869.722,,MOBIS512,2025-11-06,2025-11-08,5,,20969,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.731,,,2025-11-06,2025-11-08,5,,12191,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.869.736,668c00332369207fda009792,MOBIS345,2025-11-06,2025-11-08,5,,21382,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.743,,,2025-11-06,2025-11-08,3,,21373,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.869.751,668c002f1610eef050009769,MOBIS402,2025-11-06,2025-11-08,5,,17632,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.869.761,668c0030236796057e009771,MOBIS491,2025-11-05,2025-11-08,5,"bon accueil, explications claires",17050,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.776,668c00311610b160b900977e,MOBIS505,2025-11-05,2025-11-08,3,,17979,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.786,668c002f16108cebc400976e,MOBIS473,2025-11-06,2025-11-08,5,,19430,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.869.835,,MOBIS521,2025-11-06,2025-11-08,5,,19438,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.845,668c00323a1fa1f996009788,MOBIS479,2025-11-06,2025-11-08,5,,20499,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.854,,MOBIS514,2025-11-06,2025-11-08,4,,17421,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.869.883,668c002e3a0d882276009762,MOBIS296,2025-11-06,2025-11-08,5,service ok,17083,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.869.892,,,2025-11-06,2025-11-08,5,,12191,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
226.869.918,,,2025-11-06,2025-11-08,5,zeer duidelijke en vriendelijke uitleg. snelle service.,ssn.delta614,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.869.919,,,2025-11-06,2025-11-08,5,,ssn.delta096,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.869.985,,,2025-11-06,2025-11-08,5,,ssn.omega688,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.870.058,,,2025-11-06,2025-11-08,5,,ssn.omega879,SUBSCRIPTION,FIRMS,SMART,New Activation,,,,Activation,False
226.870.063,,,2025-11-06,2025-11-08,5,,ssn.consu424,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.870.074,,,2025-11-06,2025-11-08,4,,ssn.delta106,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.870.102,,,2025-11-06,2025-11-08,5,,stecol6525,SUBSCRIPTION,SUBSCRIBERS,Retail MediaMarkt,New Activation,,,,Activation,False
226.602.021,668c003023673b2a0d009776,MOBIS351,2025-10-06,2025-11-09,5,,10908,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
226.785.476,668c002f3a1f83e97e00976a,MOBIS455,2025-10-28,2025-11-09,4,,21615,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.844.809,668c0030161156caf1009775,MOBIS483,2025-11-04,2025-11-09,2,personnel tres desagreable et peu serviable,21183,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.845.328,668c0031160e5c0f00009780,MOBIS293,2025-11-04,2025-11-09,5,,21641,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.847.236,668c00363a0df6b7b50097af,MOBIS488,2025-11-04,2025-11-09,4,,16625,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.847.379,,MOBIS532,2025-11-04,2025-11-09,5,,20965,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.856.205,668c00343a0e689bf0009798,MOBIS480,2025-11-05,2025-11-09,5,,20493,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
226.857.485,,MOBIS533,2025-11-05,2025-11-09,5,,21076,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.858.517,,MOBIS533,2025-11-05,2025-11-09,5,,21076,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.858.710,668c003023646613e5009774,MOBIS299,2025-11-05,2025-11-09,5,goede verkoper,3701,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.859.317,,,2025-11-05,2025-11-09,5,,ssn.cosmo762,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.867.280,668c002e3a1f0d5573009761,MOBIS498,2025-11-06,2025-11-09,5,,19418,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
226.867.412,,MOBIS516,2025-11-06,2025-11-09,5,,20488,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,False
226.867.632,668c002f3a1fd9b4ae00976f,MOBIS301,2025-11-06,2025-11-09,5,,9911,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.867.715,668c00323a1fa1f996009788,MOBIS479,2025-11-06,2025-11-09,5,parce que proximus ces nul,20500,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.868.017,668c002f16108cebc400976e,MOBIS473,2025-11-06,2025-11-09,5,,20959,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.868.085,668c00372364917bbb0097b4,MOBIS468,2025-11-06,2025-11-09,5,,17121,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.868.099,668c0031160e5c0f00009780,MOBIS293,2025-11-06,2025-11-09,4,,21641,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.868.330,,MOBIS513,2025-11-06,2025-11-09,5,,18850,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.868.500,668c003023673b2a0d009776,MOBIS351,2025-11-06,2025-11-09,4,,17572,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
226.868.561,668c002f23697ff3bb009767,MOBIS294,2025-11-06,2025-11-09,3,zeer gericht op verkoop hulp bieden bij een probleem is niet hun item wordt doorverwezen naar klantenservice....,17551,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.868.849,,,2025-11-06,2025-11-09,5,,14333,SUBSCRIPTION,FIRMS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.869.809,668c002e3a1f0d5573009761,MOBIS498,2025-11-06,2025-11-09,5,je vous en prie,8586,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.770.785,,MOBIS515,2025-10-24,2025-11-10,5,,18830,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.786.531,668c00343a0e689bf0009798,MOBIS480,2025-10-27,2025-11-10,4,,20507,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
226.823.319,,MOBIS521,2025-10-31,2025-11-10,5,oui.satisfait5,19416,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.832.333,668c00341610fd0d45009799,MOBIS463,2025-11-03,2025-11-10,5,,16670,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.834.348,668c00372364917bbb0097b4,MOBIS468,2025-11-03,2025-11-10,5,5,21430,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.846.015,,MOBIS510,2025-11-04,2025-11-10,5,"correcte, vriendelijke en vlotte bediening. alles ok. zeer tevreden over orange shop mol.",18340,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.858.825,668c0032236ab3f452009782,MOBIS403,2025-11-05,2025-11-10,1,,17062,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.867.431,668c002e3a0ef2aeba009763,MOBIS288,2025-11-06,2025-11-10,4,,13051,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
226.867.689,,MOBIS510,2025-11-06,2025-11-10,5,zeer vriendelijk personeel en heel behulpzaam.,18340,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
226.868.239,,MOBIS529,2025-11-06,2025-11-10,5,,20981,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.869.539,668c002f2367e064f500976d,MOBIS484,2025-11-06,2025-11-10,5,,19409,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.869.824,668c00322364ff636b009787,MOBIS310,2025-11-06,2025-11-10,4,,17897,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.883.681,668c002e3a1f25af66009765,MOBIS381,2025-11-07,2025-11-10,5,,17283,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
226.883.689,668c002f16108cebc400976e,MOBIS473,2025-11-07,2025-11-10,5,,19420,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.883.697,,MOBIS525,2025-11-07,2025-11-10,5,,19433,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,False
226.883.714,668c002f2367e064f500976d,MOBIS484,2025-11-07,2025-11-10,5,,18627,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.883.724,668c00313a0ec591d9009781,MOBIS458,2025-11-07,2025-11-10,5,,17117,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
226.883.744,,MOBIS528,2025-11-07,2025-11-10,4,je trouve que 4 est une bonne note,20955,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
226.883.751,668c00323a1fa1f996009788,MOBIS479,2025-11-07,2025-11-10,5,,17075,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.883.753,668c00332367285bf5009791,MOBIS469,2025-11-07,2025-11-10,5,vriendelijk en behulpzaam personeel,16850,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.883.773,,MOBIS518,2025-11-07,2025-11-10,4,,18042,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
226.883.781,,MOBIS512,2025-11-07,2025-11-10,5,,20969,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
226.883.786,668c00323a1fa1f996009788,MOBIS479,2025-11-07,2025-11-10,5,,20500,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
226.883.793,668c0032160ea4433f009784,MOBIS495,2025-11-07,2025-11-10,5,,18096,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
226.883.801,,MOBIS519,2025-11-07,2025-11-10,5,,21613,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,False
226.883.811,,MOBIS520,2025-11-07,2025-11-10,5,,18421,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
226.883.818,,MOBIS512,2025-11-07,2025-11-10,5,,21615,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,False
226.883.824,668c002d3a1f37593d00975c,MOBIS486,2025-11-07,2025-11-10,5,,17056,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.883.828,,MOBIS508,2025-11-07,2025-11-10,5,uit respect,21453,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
226.883.834,668c00332367285bf5009791,MOBIS469,2025-11-07,2025-11-10,5,,16852,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.883.838,668c00332367285bf5009791,MOBIS469,2025-11-07,2025-11-10,5,service en uitleg was top!!,16850,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.883.863,,MOBIS520,2025-11-07,2025-11-10,5,,18446,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,False
226.883.874,668c00372364917bbb0097b4,MOBIS468,2025-11-07,2025-11-10,5,heel vriendelijk en behulpzaam.,21430,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.883.890,668c0032236ab3f452009782,MOBIS403,2025-11-07,2025-11-10,1,1h d'attente peu de personnel,19410,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.883.891,668c0031160e5c0f00009780,MOBIS293,2025-11-07,2025-11-10,5,,21318,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Doro,Purchase,True
226.883.901,668c0032160ea4433f009784,MOBIS495,2025-11-07,2025-11-10,2,ik heb me bedacht en ik geef een score 3.,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.883.917,668c0032236ab3f452009782,MOBIS403,2025-11-07,2025-11-10,5,,21635,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.883.937,668c00363a0df6b7b50097af,MOBIS488,2025-11-07,2025-11-10,5,,15528,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.883.947,668c0032236ab3f452009782,MOBIS403,2025-11-07,2025-11-10,5,,21635,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.883.951,668c002e3a1f0d5573009761,MOBIS498,2025-11-07,2025-11-10,5,,8586,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
226.884.012,668c00353a0d1c82760097a6,MOBIS199,2025-11-07,2025-11-10,5,,16488,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.884.015,,MOBIS510,2025-11-07,2025-11-10,5,mee iphone helpen opstarten,18340,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
226.884.017,668c0036160ec145c30097a8,MOBIS440,2025-11-07,2025-11-10,5,een zeer vriendelijke behulpzame man.,15488,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Charger,Charger,Purchase,True
226.884.021,668c0030161156caf1009775,MOBIS483,2025-11-07,2025-11-10,5,,21183,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
226.884.031,668c002f16108cebc400976e,MOBIS473,2025-11-07,2025-11-10,5,,17059,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
226.884.041,668c0032236ab3f452009782,MOBIS403,2025-11-07,2025-11-10,4,,17062,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.884.052,668c002f3a1f83e97e00976a,MOBIS455,2025-11-07,2025-11-10,5,,9934,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.884.054,668c00372364917bbb0097b4,MOBIS468,2025-11-07,2025-11-10,4,lange wachttijden maar wel goeie service,21430,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Charger,Charger,Purchase,True
226.884.065,668c002e2369b003de00975f,MOBIS460,2025-11-07,2025-11-10,5,het was een vriendelijke meneer heeft ons goed geholpen wat niet altijd het geval is,18293,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
226.884.077,668c00341610fd0d45009799,MOBIS463,2025-11-07,2025-11-10,4,,16681,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.884.088,668c0032160ea4433f009784,MOBIS495,2025-11-07,2025-11-10,4,omdat je naar een score vraagt.,18096,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
226.884.106,,MOBIS509,2025-11-07,2025-11-10,5,,18337,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,False
