Response Date,Interaction date,SHOP_Shop Name + Aramis code,SHOP_Vendor,Satisfaction score (score on scale from 1 to 5),Verbatim,Respondent ID,SHOP_Shop AudienceName,SHOP_City,SHOP_Customer Type,SHOP_Channel,SHOP_Direction,SHOP_Mainchain,SHOP_Case type,SHOP_Case level 1,SHOP_Case level 2,SHOP_Case level 3,SHOP_Source file
06/11/2025,04/11/2025,ORANGE SHOP EEKLO - MOBIS463,16681,5,"zeer vriendelijke en behulpzame heer achter de balie, vlot geholpen en niet moeten wachten.",226.846.847,SUBSCRIPTION,B- 9900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP EUPEN - MOBIS531,20957,3,,226.846.848,SUBSCRIPTION,B- 4700,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20953,5,,226.846.856,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP LOKEREN - MOBIS458,16669,5,"vriendelijk, behulpzaam, duidelijke informatie en uitleg van alles. ik weet niet wat nog beter zou kunnen.",226.846.884,SUBSCRIPTION,B- 9160,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP LIER - MOBIS505,17979,3,,226.846.886,SUBSCRIPTION,B- 2500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP UCCLE BASCULE - MOBIS301,9911,5,,226.846.899,SUBSCRIPTION,B- 1180,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE CARREFOUR JAMBES - MCOAT034,16526,5,,226.846.904,SUBSCRIPTION,B- 5100,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Tariff Change,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP GOUDEN KRUISPUNT - MOBIS502,21411,5,,226.846.907,SUBSCRIPTION,B- 3390,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,12194,5,,226.846.926,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP LOUVAIN-LA-NEUVE SHOPPING CENTER - MOBIS271,20484,5,,226.846.940,SUBSCRIPTION,B- 1348,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE CARREFOUR SOIGNIES - MCOAT061,17213,5,,226.847.027,SUBSCRIPTION,B- 7060,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,N/A,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,ORANGE SHOP PLACE LOUISE - MOBIS455,15473,4,,226.847.044,SUBSCRIPTION,B- 1060,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP UCCLE ALSEMBERG - MOBIS516,20488,4,,226.847.053,SUBSCRIPTION,B- 1180,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP AALST - MOBIS494,21465,5,klantvriendelijkheid en correcte informatie,226.847.106,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP DINANT - MOBIS532,20965,5,,226.847.112,SUBSCRIPTION,B- 5500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE CARREFOUR SCHOTEN - MCOAT035,17000,5,ze zijn zeer behulpzaam en zeer vriendelijk,226.847.117,SUBSCRIPTION,B- 2900,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,12194,4,,226.847.127,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE CARREFOUR SINT-DENIJS-WESTREM - MCOAT043,21503,5,zeer vriendelijke en bekwame hulp. vlot geholpen.,226.847.129,SUBSCRIPTION,B- 9051,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP GENK SHOPPING CENTER - MOBIS369,15070,5,,226.847.181,SUBSCRIPTION,B- 3600,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP DOCKS SHOPPING - MOBIS421,16213,5,,226.847.183,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE CARREFOUR JAMBES - MCOAT034,16526,5,,226.847.208,SUBSCRIPTION,B- 5100,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP GENT LANGEMUNT - MOBIS273,16157,5,snel geholpen en super vriendelijk personeel,226.847.219,SUBSCRIPTION,B- 9000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP ANTWERPEN MEIR - MOBIS288,17398,5,,226.847.290,SUBSCRIPTION,B- 2000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP WILRIJK - MOBIS504,18306,5,,226.847.304,SUBSCRIPTION,B- 2610,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,20500,5,,226.847.305,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP JEMEPPE - MOBIS523,20950,5,,226.847.312,SUBSCRIPTION,B- 4101,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,ORANGE SHOP HERSTAL - MOBIS483,21183,4,,226.847.326,SUBSCRIPTION,B- 4040,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP LIBRAMONT - MOBIS486,18341,5,,226.847.350,SUBSCRIPTION,B- 6800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP PLACE LOUISE - MOBIS455,18403,4,,226.847.361,SUBSCRIPTION,B- 1060,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,19414,5,,226.847.385,SUBSCRIPTION,B- 1400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE SHOP VISE - MOBIS524,20948,5,,226.847.394,SUBSCRIPTION,B- 4600,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,ORANGE SHOP DOCKS SHOPPING - MOBIS421,16213,4,,226.847.395,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,ORANGE CARREFOUR EVERE - MCOAT052,13994,5,,226.847.413,SUBSCRIPTION,B- 1140,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,ORANGE SHOP ETTERBEEK - MOBIS517,18435,5,,226.847.430,SUBSCRIPTION,B- 1040,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,ORANGE SHOP HORNU CORA - MOBIS484,14006,4,,226.847.450,SUBSCRIPTION,B- 7301,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ORANGE CARREFOUR ZEMST - MCOAT042,21267,4,de dienst ging vlot enkel spijtig geen compensatie voorgesteld,226.847.458,SUBSCRIPTION,B- 2800,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,MEDIA MARKT HERSTAL - MEDIA059,olimas5844,5,non,226.847.477,SUBSCRIPTION,B- 4040,SUBSCRIBERS,Retail MediaMarkt,Indirect channels,MEDIA MARKT - HQ,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,HOFMANS RUDI - COSMO762,ssn.cosmo762,5,persoon kwam zeer kwalitatief over,226.847.480,SUBSCRIPTION,B- 3700,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,SOLUTIONARY - MENSA956,ssn.mensa956,5,,226.847.481,SUBSCRIPTION,B- 3600,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,HANSSENS NOAH - OMEGA871,ssn.omega871,4,ondanks de veerkerde info die doorgegeven was in verband met start van gsm abonnement heeft de persoon heel professioneel gehandeld,226.847.491,SUBSCRIPTION,B- 9400,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,VIP COMPUTERS - VIPCO006,addwil6885,4,,226.847.509,SUBSCRIPTION,B- 3910,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,CORSTJENS KIM - MENSA726,ssn.mensa726,5,,226.847.514,SUBSCRIPTION,B- 3920,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,TELECOM SHOP BINCHE - TELEC045,ruedyl2874,5,,226.847.517,SUBSCRIPTION,B- 7130,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,BUKEY ETHEM - DELTA372,ssn.delta372,5,het is heel vlot gegaan. ik ben zeer tevreden met geleverde werk,226.847.557,SUBSCRIPTION,B- 3530,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,SPECTOR CENTER ALAIN LOPES WELKENRAEDT - PHOTO180,hubdel7572,5,,226.847.559,SUBSCRIPTION,B- 4840,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,POINT GSM - POINT012,antpau2411,5,,226.847.574,SUBSCRIPTION,B- 4000,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,SIM Renewal,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,SMART - UNKNOWN BC CODE - CONSU424,ssn.consu424,5,vendeur agrable qui nous a fourni de prcieux conseils,226.847.638,SUBSCRIPTION,B- 1140,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ASSIST PC - FOSSES - ASSIS007,cedvan7542,5,,226.847.639,SUBSCRIPTION,B- 5070,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,THEUNISSEN TERRY - DELTA478,ssn.delta478,5,,226.847.668,SUBSCRIPTION,B- 4684,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,ALARM MUST SA - ALARM031,sebton4382,5,plus que parfait,226.847.677,SUBSCRIPTION,B- 4630,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,New Activation,N/A,N/A,N/A,Activation
06/11/2025,04/11/2025,SMART AND IT - SMART026,jurlys1282,5,poli professionnel et aimable,226.847.698,SUBSCRIPTION,B- 3400,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,New Activation,N/A,N/A,N/A,Activation
06/11/2025,03/11/2025,JLD CONCEPT SRL - SPONS009,ssn.spons009,5,,226.847.709,SUBSCRIPTION,B- 4020,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
07/11/2025,28/10/2025,ORANGE SHOP AALST - MOBIS494,21266,4,,226.784.421,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,28/10/2025,ORANGE SHOP DENDERMONDE - MOBIS457,18200,5,,226.784.677,SUBSCRIPTION,B- 9200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
07/11/2025,28/10/2025,ORANGE SHOP ANDERLECHT WESTLAND SHOPPING CENTER - MOBIS348,18551,5,,226.789.422,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
07/11/2025,27/10/2025,LUNA SOLUTIONS - MENSA682,ssn.mensa682,5,,226.789.904,SUBSCRIPTION,B- 2243,SUBSCRIBERS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,N/A,N/A,N/A,N/A,Activation
07/11/2025,31/10/2025,ORANGE SHOP GENT LANGEMUNT - MOBIS273,16157,5,duidelijk zeer beleefd informatie van alle producten,226.821.336,SUBSCRIPTION,B- 9000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,31/10/2025,ORANGE SHOP NINOVE - MOBIS495,17494,5,,226.821.492,SUBSCRIPTION,B- 9400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
07/11/2025,31/10/2025,ORANGE SHOP LIEGE MEDIACITE - MOBIS530,20945,5,,226.823.052,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,ORANGE SHOP ST-NIKLAAS WAASLAND SHOPPING CENTER - MOBIS324,18882,4,de medewerker heeft goed en snel geholpen,226.831.433,SUBSCRIPTION,B- 9100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,19407,5,,226.832.097,SUBSCRIPTION,B- 1400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,ORANGE SHOP TOURNAI BASTION - MOBIS351,20907,5,,226.832.494,SUBSCRIPTION,B- 7500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,19414,4,,226.833.382,SUBSCRIPTION,B- 1400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,ORANGE CARREFOUR TURNHOUT - MCOAT054,18842,5,,226.834.432,SUBSCRIPTION,B- 2300,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,SADEGHI YUSUF - DELTA726,ssn.delta726,5,,226.834.647,SUBSCRIPTION,B- 3920,FIRMS,SMART,Indirect channels,EUPHONY COMMUNICATIONS BENELUX,New Activation,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,TELECOM SHOP BINCHE - TELEC045,laualo7168,5,raccordement vite fait et un wifi au top,226.834.711,SUBSCRIPTION,B- 7130,SUBSCRIBERS,Buying group,Indirect channels,EXELLENT,New Activation,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP ANDERLECHT WESTLAND SHOPPING CENTER - MOBIS348,20933,1,,226.843.913,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,04/11/2025,ORANGE SHOP JEMEPPE - MOBIS523,20950,5,personne tres simpas,226.843.946,SUBSCRIPTION,B- 4101,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
07/11/2025,04/11/2025,ORANGE SHOP JEMEPPE - MOBIS523,20950,5,,226.844.021,SUBSCRIPTION,B- 4101,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,OTHER,OTHER,Purchase
07/11/2025,04/11/2025,ORANGE SHOP TIENEN - MOBIS500,17976,5,5,226.844.170,SUBSCRIPTION,B- 3300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
07/11/2025,04/11/2025,ORANGE SHOP BRUXELLES ANSPACH - MOBIS514,17421,5,,226.844.183,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
07/11/2025,04/11/2025,ORANGE SHOP COUVIN - MOBIS482,17070,5,,226.844.208,SUBSCRIPTION,B- 5660,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
07/11/2025,04/11/2025,ORANGE SHOP DOCKS SHOPPING - MOBIS421,18436,5,,226.844.531,Prospect,B- 1000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
07/11/2025,04/11/2025,ORANGE SHOP BRUXELLES CITY 2 SHOPPING CENTER - MOBIS513,18850,5,les vendeurs sont tres gentiles,226.844.731,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP EUPEN - MOBIS531,20957,5,,226.845.045,SUBSCRIPTION,B- 4700,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP WAREMME - MOBIS526,18562,5,,226.845.459,SUBSCRIPTION,B- 4300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP MECHELEN - MOBIS507,17965,5,,226.845.588,SUBSCRIPTION,B- 2800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,03/11/2025,ORANGE SHOP TOURNAI BASTION - MOBIS351,21369,3,,226.845.941,SUBSCRIPTION,B- 7500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP ATH - MOBIS497,17571,5,,226.846.016,SUBSCRIPTION,B- 7800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP HASSELT - MOBIS295,13462,4,,226.846.250,SUBSCRIPTION,B- 3500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP DIEST - MOBIS501,17956,5,zeer behulpzaam en vriendelijk,226.846.383,SUBSCRIPTION,B- 3290,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,ORANGE SHOP DIEST - MOBIS501,17956,5,,226.846.685,SUBSCRIPTION,B- 3290,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
07/11/2025,04/11/2025,MEDIA MARKT WILRIJK - SATUR003,maxpro3466,5,,226.847.505,SUBSCRIPTION,B- 2610,FIRMS,Retail MediaMarkt,Indirect channels,MEDIA MARKT - HQ,SIM Renewal,N/A,N/A,N/A,Activation
07/11/2025,05/11/2025,ORANGE SHOP ANDERLECHT CORA - MOBIS518,21565,5,"pas ce que il ma bien accueilli, et bien servi",226.855.407,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP ATH - MOBIS497,17571,5,,226.855.419,SUBSCRIPTION,B- 7800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP UCCLE BASCULE - MOBIS301,9911,5,,226.855.421,SUBSCRIPTION,B- 1180,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP IXELLES PORTE DE NAMUR - MOBIS512,17421,5,,226.855.422,SUBSCRIPTION,B- 1050,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP VERVIERS - MOBIS534,21313,5,,226.855.425,SUBSCRIPTION,B- 4800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
07/11/2025,05/11/2025,ORANGE SHOP FLERON - MOBIS529,20981,5,,226.855.454,SUBSCRIPTION,B- 4620,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP AALST - MOBIS494,17495,5,,226.855.463,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP KUURNE SHOPPING CENTER - MOBIS468,17121,5,,226.855.479,SUBSCRIPTION,B- 8520,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP LIBRAMONT - MOBIS486,17056,5,,226.855.489,SUBSCRIPTION,B- 6800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
07/11/2025,05/11/2025,ORANGE SHOP ROESELARE - MOBIS469,16850,4,,226.855.493,SUBSCRIPTION,B- 8800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
07/11/2025,05/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,18611,3,,226.855.494,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP ROESELARE - MOBIS469,20991,4,ik denk dat dit een mooie score is,226.855.499,SUBSCRIPTION,B- 8800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
07/11/2025,05/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20960,2,non,226.855.511,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
07/11/2025,05/11/2025,ORANGE SHOP HORNU CORA - MOBIS484,12350,5,,226.855.518,SUBSCRIPTION,B- 7301,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17075,4,,226.855.525,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,20954,5,,226.855.531,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
07/11/2025,05/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17862,5,,226.855.543,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
